customer_id,signup_date,industry,company_size,region,plan_type,acquisition_channel
109364,2024-10-02,Manufacturing,Small Business,Midwest,Pro,Direct
109365,2023-12-31,Finance,Small Business,Northeast,Pro,Organic Search
109366,2025-02-17,Technology,Small Business,West,Basic,Organic Search
109367,2023-12-25,Retail,Mid-Market,West,Basic,Paid Search
109368,2025-02-05,Manufacturing,Mid-Market,,Enterprise,Paid Search
109369,2024-09-12,Retail,Mid-Market,West,Basic,Direct
109370,2024-09-28,tech,Small Business,South,Pro,Organic Search
109371,2025-07-29,Tech,Small Business,West,Basic,Paid Search
109372,2024-11-28,TECH,Small Business,South,Pro,Organic Search
109373,2024-11-17,Manufacturing,Small Business,West,Basic,Organic Search
109374,2024-07-27,Education,Small Business,South,Pro,Referral
109375,2025-04-16,FIN,Enterprise,South,Basic,Organic Search
109376,2024-01-29,tech,Small Business,South,Basic,Partner
109377,2025-03-21,Mfg,Mid-Market,Northeast,Basic,Paid Search
109378,2024-09-26,Retail,Mid-Market,Northeast,Basic,Paid Search
109379,2025-11-12,Manufacturing,Small Business,West,Basic,Referral
109380,2023-07-30,Education,Small Business,West,Basic,Referral
109381,2023-12-08,Technology,Mid-Market,West,Basic,Paid Search
109382,2024-08-30,Retail,Small Business,Midwest,Basic,Direct
109383,2025-06-04,Manufacturing,Small Business,South,Basic,Paid Search
109384,2023-07-25,FIN,Small Business,South,Basic,Paid Search
109385,2024-02-27,TECH,Mid-Market,Northeast,Basic,Paid Search
109386,2023-12-26,Finance,Small Business,Northeast,Basic,Social
109387,2025-02-28,Retail,Small Business,South,Pro,Referral
109388,2024-08-28,Education,Mid-Market,South,Pro,Partner
109389,2024-10-02,Healthcare,Enterprise,West,Pro,Paid Search
109390,2023-05-12,Technology,Small Business,Northeast,Pro,Organic Search
109391,2024-08-03,Technology,Small Business,International,Basic,Social
109392,2023-04-12,Technology,Mid-Market,South,Basic,Organic Search
109393,2024-12-25,Finance,Mid-Market,West,Enterprise,Organic Search
109394,2023-12-05,Healthcare,Small Business,Northeast,Pro,Organic Search
109395,2024-01-18,Finance,Enterprise,Midwest,Pro,Paid Search
109396,2023-01-27,Manufacturing,Mid-Market,West,Enterprise,Paid Search
109397,2025-01-27,Healthcare,Small Business,International,Basic,Direct
109398,2024-02-10,Financial Services,Enterprise,West,Basic,Partner
109399,2025-04-11,Tech,Mid-Market,South,Pro,Organic Search
109400,2025-09-24,TECH,Enterprise,Northeast,Pro,Organic Search
109401,2024-09-20,Technology,Small Business,West,Basic,Organic Search
109402,2023-12-31,Education,Small Business,Northeast,Basic,Paid Search
109403,2025-08-12,Technology,Enterprise,West,Basic,Social
109404,2023-12-24,Retail,Small Business,South,Pro,Referral
109405,2025-02-15,Edu,Small Business,South,Enterprise,Referral
109406,2023-03-25,Education,Mid-Market,South,Basic,Referral
109407,2023-12-14,education,Small Business,Midwest,Pro,Paid Search
109408,2023-08-19,Education,Small Business,South,Basic,Paid Search
109409,2024-03-21,Education,Small Business,International,Basic,Referral
109410,2025-10-01,,Mid-Market,International,Pro,Referral
109411,2025-08-08,Healthcare,Mid-Market,Northeast,Basic,Referral
109412,2024-05-07,Technology,Mid-Market,South,Pro,Social
109413,2023-07-15,HEALTHCARE,Mid-Market,Northeast,Pro,Referral
109414,2023-04-07,Finance,Mid-Market,South,Pro,Direct
109415,2023-09-22,Manufacturing,Enterprise,South,Basic,Direct
109416,2023-03-23,Technology,Small Business,Northeast,Pro,Referral
109417,2025-01-18,healthcare,Enterprise,South,Basic,Organic Search
109418,2024-12-11,Finance,Small Business,Midwest,Basic,Organic Search
109419,2023-04-13,Professional Services,Small Business,Northeast,Basic,Partner
109420,2025-02-24,tech,Mid-Market,West,Enterprise,Direct
109421,2024-10-20,Manufacturing,Small Business,West,Pro,Referral
109422,2024-07-31,Retail,Mid-Market,West,Pro,Paid Search
109423,2023-10-10,Financial Services,Mid-Market,Northeast,Basic,Direct
109424,2025-10-17,Professional Services,Small Business,South,Basic,Referral
109425,2024-04-26,Technology,Small Business,International,Basic,Partner
109426,2023-03-23,RETAIL,Mid-Market,West,Enterprise,Paid Search
109427,2023-07-24,Education,Enterprise,Midwest,Basic,Paid Search
109428,2025-03-18,Technology,Small Business,South,Basic,Organic Search
109429,2025-08-17,Technology,Small Business,,Basic,Paid Search
109430,2023-03-18,Finance,Small Business,South,Basic,Partner
109431,2023-06-06,Healthcare,Enterprise,Northeast,Enterprise,Direct
109432,2023-12-01,Manufacturing,Small Business,West,Basic,Organic Search
109433,2023-08-26,professional services,Enterprise,South,Pro,Social
109434,2025-11-19,Finance,Mid-Market,South,Basic,Organic Search
109435,2023-03-23,Education,Small Business,Northeast,Pro,Organic Search
109436,2025-08-16,Finance,Small Business,South,Basic,Organic Search
109437,2024-01-15,Technology,Small Business,Midwest,Basic,Organic Search
109438,2023-12-04,Technology,Small Business,Northeast,Basic,Referral
109439,2024-07-22,Technology,Small Business,West,Basic,Organic Search
109440,2025-08-25,Healthcare,Small Business,Northeast,Basic,Direct
109441,2024-02-27,Retail,Small Business,Northeast,Basic,Direct
109442,2023-02-15,Manufacturing,Small Business,South,Pro,Social
109443,2024-04-11,Tech,Mid-Market,West,Enterprise,Partner
109444,2025-08-02,Education,Small Business,West,Basic,Direct
109445,2025-10-05,Professional Services,Mid-Market,South,Pro,Paid Search
109446,2023-04-12,TECH,Small Business,West,Basic,Paid Search
109447,2024-09-22,Retail,Mid-Market,Northeast,Enterprise,Partner
109448,2025-09-09,Technology,Small Business,International,Enterprise,Referral
109449,2023-08-15,Education,Small Business,West,Pro,Organic Search
109450,2024-10-14,Prof Services,Enterprise,West,Basic,Organic Search
109451,2025-06-27,Technology,Enterprise,Midwest,Basic,Paid Search
109452,2023-11-12,Manufacturing,Mid-Market,West,Pro,Organic Search
109453,2024-06-14,Healthcare,Mid-Market,South,Pro,Referral
109454,2023-11-09,Technology,Mid-Market,Northeast,Pro,Paid Search
109455,2024-06-27,Retail,Small Business,South,Pro,Organic Search
109456,2023-10-20,Healthcare,Mid-Market,Northeast,Basic,Direct
109457,2024-07-18,Mfg,Mid-Market,West,Pro,Direct
109458,2023-01-21,Technology,Mid-Market,Midwest,Basic,Referral
109459,2025-02-27,Technology,Mid-Market,Northeast,Pro,Referral
109460,2024-07-06,Professional Services,Small Business,South,Enterprise,Organic Search
109461,2023-08-30,Manufacturing,Mid-Market,Midwest,Pro,Partner
109462,2025-06-26,Manufacturing,Small Business,West,Pro,Paid Search
109463,2023-06-09,Tech,Small Business,Midwest,Basic,Referral
109464,2023-09-19,Manufacturing,Small Business,Midwest,Pro,Paid Search
109465,2023-04-25,Professional Services,Small Business,West,Pro,Organic Search
109466,2023-08-27,Retail,Mid-Market,South,Basic,Referral
109467,2023-05-17,Finance,Mid-Market,Midwest,Pro,Organic Search
109468,2024-09-29,Edu,Enterprise,Northeast,Basic,Organic Search
109469,2024-08-15,Technology,Small Business,Northeast,Basic,Referral
109470,2024-11-19,Technology,Small Business,South,Basic,Referral
109471,2024-07-07,Technology,Small Business,West,Pro,Referral
109472,2025-12-06,finance,Small Business,West,Pro,Referral
109473,2024-10-14,Manufacturing,Small Business,Northeast,Pro,Organic Search
109474,2025-09-12,Manufacturing,Small Business,South,Basic,Direct
109475,2025-12-05,retail,Mid-Market,International,Basic,Paid Search
109476,2025-05-19,retail,Small Business,Midwest,Pro,Direct
109477,2023-05-06,Finance,Mid-Market,West,Enterprise,Organic Search
109478,2025-05-25,Edu,Small Business,West,Basic,Referral
109479,2025-11-24,Retail,Enterprise,Midwest,Pro,Paid Search
109480,2025-02-09,Healthcare,Enterprise,Northeast,Pro,Paid Search
109481,2024-04-22,Manufacturing,Small Business,Northeast,Basic,Direct
109482,2023-01-30,Manufacturing,Enterprise,West,Basic,Organic Search
109483,2024-12-22,Education,Small Business,South,Basic,Direct
109484,2024-12-03,Retail,Small Business,Northeast,Basic,Organic Search
109485,2024-02-17,Technology,Mid-Market,South,Pro,Partner
109486,2025-12-17,healthcare,Small Business,South,Enterprise,Paid Search
109487,2024-05-20,Education,Small Business,West,Pro,Referral
109488,2023-06-24,manufacturing,Small Business,South,Pro,Referral
109489,2024-10-10,Technology,Mid-Market,West,Basic,Referral
109490,2025-04-15,Finance,Small Business,International,Pro,Social
109491,2025-01-25,Technology,Small Business,Northeast,Basic,Partner
109492,2025-09-02,Technology,Mid-Market,Northeast,Pro,Paid Search
109493,2025-01-12,retail,Small Business,West,Pro,Referral
109494,2024-12-17,Retail,Small Business,West,Basic,Paid Search
109495,2025-03-13,Healthcare,Enterprise,Midwest,Enterprise,Social
109496,2024-12-03,Technology,Small Business,Northeast,Basic,Partner
109497,2024-06-22,Edu,Mid-Market,West,Basic,Direct
109498,2024-04-20,Manufacturing,Small Business,West,Basic,Direct
109499,2023-01-05,Healthcare,Small Business,Midwest,Enterprise,Partner
109500,2023-04-27,Retail,Small Business,West,Basic,Social
109501,2025-11-10,Professional Services,Mid-Market,West,Basic,Paid Search
109502,2024-02-23,Mfg,Mid-Market,South,Pro,Referral
109503,2024-01-22,Manufacturing,Enterprise,Northeast,Pro,Paid Search
109504,2023-07-20,Retail,Mid-Market,International,Basic,Partner
109505,2025-08-24,Education,Small Business,West,Pro,Organic Search
109506,2023-09-06,Edu,Small Business,South,Basic,Organic Search
109507,2024-11-10,Education,Mid-Market,West,Basic,Partner
109508,2023-06-07,RETAIL,Enterprise,South,Basic,Organic Search
109509,2025-10-23,Technology,Mid-Market,Midwest,Basic,Partner
109510,2025-09-09,Finance,Small Business,West,Basic,Social
109511,2023-09-16,healthcare,Mid-Market,West,Pro,Organic Search
109512,2024-07-24,Finance,Mid-Market,South,Pro,Organic Search
109513,2024-09-22,Healthcare,Mid-Market,West,Basic,Referral
109514,2025-11-18,Retail,Enterprise,West,Pro,Organic Search
109515,2023-10-16,Retail,Small Business,South,Pro,Organic Search
109516,2024-03-23,Finance,Small Business,South,Basic,Direct
109517,2023-07-14,Tech,Mid-Market,Midwest,Basic,Organic Search
109518,2023-10-04,Technology,Small Business,Midwest,Pro,Referral
109519,2024-08-12,tech,Small Business,Midwest,Basic,Paid Search
109520,2024-10-08,Tech,Enterprise,Midwest,Enterprise,Paid Search
109521,2024-02-12,Technology,Small Business,,Basic,Social
109522,2023-12-24,healthcare,Small Business,Northeast,Basic,Referral
109523,2023-02-12,Technology,Enterprise,West,Basic,Organic Search
109524,2023-03-05,Finance,Small Business,Northeast,Basic,Paid Search
109525,2024-06-10,Finance,Small Business,Northeast,Basic,Direct
109526,2023-06-26,Education,Mid-Market,Northeast,Pro,Organic Search
109527,2025-08-15,Healthcare,Small Business,Northeast,Basic,Organic Search
109528,2023-04-16,education,Mid-Market,Northeast,Basic,Partner
109529,2023-11-15,Professional Services,Small Business,West,Pro,Paid Search
109530,2025-07-01,Healthcare,Small Business,West,Basic,Direct
109531,2023-08-21,finance,Mid-Market,South,Enterprise,Direct
109532,2024-03-18,Finance,Enterprise,South,Basic,Referral
109533,2025-04-15,Healthcare,Small Business,South,Basic,Social
109534,2025-10-18,Education,Small Business,West,Pro,Direct
109535,2023-06-17,Technology,Small Business,South,Pro,Direct
109536,2023-07-06,professional services,Mid-Market,Midwest,Basic,Organic Search
109537,2024-04-20,Technology,Small Business,South,Pro,Organic Search
109538,2024-02-22,Finance,Small Business,Midwest,Basic,Organic Search
109539,2024-06-21,Retail,Small Business,Northeast,Pro,Organic Search
109540,2025-11-03,Education,Small Business,South,Pro,Direct
109541,2023-11-29,,Small Business,Northeast,Basic,Partner
109542,2025-07-21,Manufacturing,Mid-Market,South,Pro,Organic Search
109543,2025-01-11,Technology,Mid-Market,Northeast,Pro,Direct
109544,2023-07-13,RETAIL,Mid-Market,West,Basic,Referral
109545,2023-07-07,finance,Small Business,Midwest,Basic,Direct
109546,2024-09-04,education,Small Business,Northeast,Basic,Direct
109547,2024-12-25,RETAIL,Mid-Market,International,Pro,Referral
109548,2024-02-14,Healthcare,Mid-Market,Northeast,Basic,Organic Search
109549,2025-08-17,Technology,Small Business,West,Enterprise,Paid Search
109550,2023-06-25,Finance,Small Business,Northeast,Pro,Paid Search
109551,2024-09-05,Technology,Small Business,West,Basic,Referral
109552,2024-09-15,Finance,Small Business,West,Basic,Direct
109553,2023-08-09,Manufacturing,Enterprise,South,Pro,Direct
109554,2023-11-21,Retail,Small Business,Northeast,Pro,Direct
109555,2024-04-02,FIN,Mid-Market,West,Basic,Partner
109556,2024-10-28,Finance,Mid-Market,Midwest,Enterprise,Referral
109557,2024-10-11,Healthcare,Small Business,Midwest,Basic,Partner
109558,2023-03-14,Professional Services,Small Business,Midwest,Enterprise,Social
109559,2024-03-04,Manufacturing,Small Business,West,Pro,Referral
109560,2024-02-28,Retail,Mid-Market,Northeast,Basic,Organic Search
109561,2023-10-04,Education,Enterprise,West,Basic,Paid Search
109562,2024-10-20,Health Care,Small Business,West,Pro,Paid Search
109563,2025-11-28,Retail,Mid-Market,West,Basic,Direct
109564,2023-02-08,Technology,Mid-Market,Northeast,Pro,Organic Search
109565,2025-12-22,Healthcare,Enterprise,West,Basic,Direct
109566,2024-12-26,Technology,Enterprise,International,Pro,Organic Search
109567,2025-04-28,Professional Services,Small Business,South,Basic,Paid Search
109568,2024-11-13,finance,Small Business,International,Basic,Social
109569,2023-10-03,TECH,Small Business,Midwest,Enterprise,Paid Search
109570,2024-03-18,Finance,Enterprise,Midwest,Pro,Direct
109571,2025-09-10,Health Care,Small Business,Northeast,Pro,Organic Search
109572,2024-09-18,Finance,Mid-Market,West,Pro,Paid Search
109573,2024-09-19,Manufacturing,Small Business,South,Basic,Direct
109574,2024-01-03,Education,Mid-Market,West,Pro,Referral
109575,2024-10-11,Finance,Small Business,Northeast,Basic,Direct
109576,2025-11-04,Technology,Small Business,International,Basic,Referral
109577,2025-07-26,finance,Small Business,South,Enterprise,Direct
109578,2025-05-13,Finance,Mid-Market,South,Basic,Referral
109579,2023-03-05,Manufacturing,Small Business,International,Basic,Organic Search
109580,2024-12-01,Retail,Small Business,West,Basic,Referral
109581,2023-02-22,RETAIL,Mid-Market,Northeast,Enterprise,Organic Search
109582,2023-02-24,Technology,Small Business,Midwest,Basic,Partner
109583,2025-03-18,Technology,Small Business,Midwest,Pro,Paid Search
109584,2023-05-30,healthcare,Enterprise,Northeast,Basic,Direct
109585,2025-10-02,tech,Small Business,South,Basic,Organic Search
109586,2023-09-04,Education,Enterprise,South,Basic,Direct
109587,2023-01-29,Education,Small Business,West,Enterprise,Referral
109588,2025-12-02,Healthcare,Mid-Market,West,Basic,Paid Search
109589,2024-08-16,finance,Enterprise,Midwest,Basic,Paid Search
109590,2023-09-18,Professional Services,Mid-Market,South,Pro,Referral
109591,2023-08-31,Healthcare,Small Business,West,Basic,Direct
109592,2025-12-19,Manufacturing,Small Business,West,Basic,Referral
109593,2023-05-27,Professional Services,Small Business,Midwest,Enterprise,Partner
109594,2023-01-07,Finance,Enterprise,Northeast,Basic,Direct
109595,2024-08-27,Technology,Mid-Market,West,Basic,Organic Search
109596,2023-01-04,Technology,Enterprise,Northeast,Pro,Paid Search
109597,2024-08-26,Technology,Small Business,Northeast,Basic,Social
109598,2025-01-03,Manufacturing,Small Business,South,Basic,Direct
109599,2025-07-15,Manufacturing,Mid-Market,Midwest,Pro,Social
109600,2024-08-20,Manufacturing,Mid-Market,Midwest,Basic,Referral
109601,2023-06-28,Manufacturing,Mid-Market,South,Basic,Partner
109602,2025-11-08,Prof Services,Small Business,West,Basic,Organic Search
109603,2024-02-06,education,Mid-Market,Midwest,Basic,Referral
109604,2023-08-17,Technology,Small Business,West,Basic,Social
109605,2023-10-06,Professional Services,Small Business,South,Basic,Social
109606,2025-12-13,Finance,Small Business,West,Enterprise,Partner
109607,2025-02-22,Finance,Mid-Market,Midwest,Basic,Direct
109608,2025-07-21,Technology,Small Business,Northeast,Enterprise,Social
109609,2025-09-30,Retail,Small Business,South,Enterprise,Referral
109610,2023-12-20,Healthcare,Mid-Market,South,Basic,Social
109611,2025-06-23,Retail,Small Business,Northeast,Basic,Social
109612,2024-09-08,Healthcare,Small Business,South,Basic,Direct
109613,2024-08-15,Retail,Enterprise,International,Basic,Direct
109614,2024-11-11,Technology,Small Business,Midwest,Pro,Paid Search
109615,2023-12-22,TECH,Small Business,Northeast,Pro,Social
109616,2025-04-07,education,Small Business,West,Basic,Organic Search
109617,2025-06-26,Education,Small Business,Midwest,Basic,Paid Search
109618,2023-04-13,healthcare,Small Business,South,Basic,Referral
109619,2024-12-22,Manufacturing,Small Business,Midwest,Pro,Organic Search
109620,2023-12-04,Retail,Mid-Market,South,Basic,Paid Search
109621,2024-07-08,professional services,Mid-Market,Midwest,Basic,Organic Search
109622,2024-07-13,Healthcare,Small Business,Midwest,Enterprise,Referral
109623,2023-08-04,Technology,Small Business,Midwest,Basic,Organic Search
