ticket_id,customer_id,created_date,severity,category,resolution_hours
60145,109355,2025-02-22,HIGH,Billing,29.85
60146,109355,2025-02-25,Low,Bug,10.44
60147,109355,2025-03-14,LOW,Integration,11.29
60148,109355,2025-07-05,High,Bug,28.01
60149,109355,2025-10-02,Low,Bug,3.92
60150,109355,2025-12-07,Low,Billing,11.4
60151,109356,2025-06-26,Low,Billing,1.98
60152,109356,2025-09-22,Low,Bug,7.8
60153,109357,2025-10-12,Low,Integration,8.33
60154,109357,2025-11-01,High,How-to,36.53
60155,109358,2024-12-10,High,How-to,7.91
60156,109358,2025-04-13,Medium,Billing,15.01
60157,109358,2025-05-24,MEDIUM,Account,8.17
60158,109358,2025-10-25,high,How-to,12.06
60159,109359,2024-06-16,low,Billing,
60160,109359,2024-06-14,High,Bug,7.65
60161,109359,2024-06-05,medium,Billing,11.9
60162,109359,2024-12-26,Low,How-to,5.71
60163,109359,2025-04-07,low,Account,24.27
60164,109359,2025-06-13,Low,Bug,5.74
60165,109359,2025-07-11,Critical,Integration,152.6
60166,109360,2025-08-19,Low,How-to,1.75
60167,109360,2025-08-16,High,Bug,16.05
60168,109360,2025-08-24,Medium,How-to,15.12
60169,109360,2025-08-26,Low,Account,41.06
60170,109360,2025-09-06,Medium,Integration,10.55
60171,109360,2025-12-01,Low,Account,1.78
60172,109360,2025-12-04,Low,Billing,7.85
60173,109361,2025-11-03,Medium,Billing,5.53
60174,109362,2024-12-21,Low,Account,32.08
60175,109362,2024-12-01,Medium,Integration,2.8
60176,109362,2025-01-05,HIGH,Account,15.12
60177,109363,2024-03-27,Low,How-to,15.46
60178,109363,2024-04-28,Low,Account,11.43
60179,109364,2025-01-20,low,Bug,16.39
60180,109364,2025-03-01,Low,Bug,7.87
60181,109364,2025-03-04,low,Integration,15.33
60182,109364,2025-08-25,Medium,Billing,2.74
60183,109365,2024-02-17,High,How-to,
60184,109365,2024-06-18,Low,How-to,10.41
60185,109365,2025-03-07,High,Bug,17.28
60186,109365,2025-07-23,High,How-to,4.51
60187,109365,2025-12-10,Low,Billing,3.53
60188,109365,2025-12-25,Low,Billing,
60189,109366,2025-02-01,Low,Bug,11.97
60190,109366,2025-04-11,Low,Integration,16.07
60191,109366,2025-05-11,High,How-to,7.11
60192,109366,2025-08-14,Low,Billing,37.39
60193,109366,2025-09-16,Low,Integration,0.84
60194,109367,2024-06-09,Medium,Bug,20.77
60195,109367,2024-08-25,medium,Billing,0.74
60196,109367,2025-01-26,Low,Bug,13.44
60197,109367,2025-04-12,Low,Billing,11.18
60198,109367,2025-06-13,Medium,Integration,0.7
60199,109367,2025-11-09,low,Account,14.05
60200,109367,2025-12-19,High,Bug,15.54
60201,109368,2025-06-03,Low,Billing,15.31
60202,109368,2025-07-17,Medium,Bug,17.85
60203,109368,2025-08-03,Low,How-to,11.72
60204,109369,2024-09-21,Low,Account,8.92
60205,109369,2024-10-04,Low,Bug,0.39
60206,109369,2025-01-12,low,Integration,11.46
60207,109369,2025-01-05,Low,Account,4.03
60208,109369,2025-02-05,Low,Integration,23.28
60209,109370,2025-06-10,Low,How-to,8.64
60210,109370,2025-08-25,MEDIUM,Integration,22.32
60211,109370,2025-08-09,Low,How-to,36.8
60212,109370,2025-09-28,MEDIUM,How-to,
60213,109370,2025-12-11,Medium,Account,18.63
60214,109371,2025-09-20,Medium,How-to,7.06
60215,109372,2024-11-09,High,Bug,5.77
60216,109372,2025-02-28,Medium,How-to,10.03
60217,109373,2025-01-15,Low,Account,9.74
60218,109373,2025-05-14,Low,Billing,5.67
60219,109373,2025-08-02,Medium,Billing,10.82
60220,109373,2025-10-03,Medium,Billing,42.53
60221,109374,2024-08-25,LOW,Account,4.58
60222,109374,2024-08-04,High,Bug,29.22
60223,109374,2024-12-14,Low,Billing,8.35
60224,109374,2025-01-02,Low,Billing,9.44
60225,109374,2025-02-07,Low,Account,8.03
60226,109374,2025-03-08,HIGH,Bug,17.51
60227,109374,2025-05-25,critical,Bug,22.18
60228,109374,2025-05-26,LOW,Billing,26.14
60229,109374,2025-09-23,Critical,Integration,14.73
60230,109374,2025-09-13,Low,Bug,2.0
60231,109374,2025-12-04,LOW,Billing,10.02
60232,109374,2025-12-16,Low,How-to,17.78
60233,109375,2025-04-01,Low,How-to,40.96
60234,109375,2025-04-15,Medium,Bug,12.75
60235,109375,2025-06-21,Low,Billing,22.75
60236,109375,2025-06-07,Low,Bug,27.64
60237,109375,2025-07-11,Low,Billing,28.73
60238,109375,2025-07-19,Medium,Billing,16.01
60239,109375,2025-07-15,High,How-to,34.66
60240,109375,2025-07-14,Low,How-to,11.79
60241,109375,2025-07-10,Low,Billing,24.7
60242,109375,2025-08-06,Medium,Billing,18.76
60243,109375,2025-08-28,Medium,Billing,0.68
60244,109375,2025-08-09,Low,Billing,18.08
60245,109376,2024-03-23,Medium,Integration,11.72
60246,109376,2024-03-18,Low,Billing,13.45
60247,109376,2024-09-21,Medium,Account,23.1
60248,109376,2024-10-07,Low,Bug,6.46
60249,109376,2025-03-15,Low,Bug,20.87
60250,109376,2025-04-07,Low,Bug,30.41
60251,109377,2025-04-24,Low,How-to,11.83
60252,109378,2025-06-17,High,Account,29.0
60253,109378,2025-06-28,Low,Billing,9.75
60254,109378,2025-06-04,Medium,How-to,17.63
60255,109378,2025-09-18,LOW,Integration,14.74
60256,109378,2025-11-09,Medium,Bug,2.47
60257,109378,2025-12-17,medium,Billing,3.29
60258,109380,2023-09-13,High,How-to,12.71
60259,109380,2023-11-28,Low,Bug,18.09
60260,109380,2024-01-24,Medium,How-to,1.93
60261,109380,2024-02-23,Medium,How-to,5.44
60262,109380,2024-02-24,Low,Billing,8.24
60263,109380,2024-08-19,Medium,Integration,10.28
60264,109381,2024-01-22,Low,Billing,25.36
60265,109381,2024-01-18,Medium,Billing,7.14
60266,109381,2024-04-10,Medium,How-to,4.02
60267,109382,2024-08-01,Medium,How-to,7.14
60268,109382,2025-02-21,Low,How-to,4.03
60269,109382,2025-05-01,Medium,How-to,7.64
60270,109382,2025-05-03,Medium,How-to,4.73
60271,109382,2025-08-01,Low,How-to,18.55
60272,109382,2025-09-16,High,Account,37.9
60273,109382,2025-11-01,LOW,How-to,10.06
60274,109383,2025-06-04,LOW,Bug,15.44
60275,109383,2025-07-26,Medium,Billing,8.88
60276,109383,2025-09-18,Low,Billing,5.5
60277,109383,2025-10-24,Medium,Billing,4.43
60278,109383,2025-11-25,Medium,Integration,6.52
60279,109384,2023-07-17,Low,Integration,2.12
60280,109384,2023-08-05,High,Bug,1.75
60281,109384,2023-11-04,Low,How-to,13.89
60282,109384,2024-08-20,Low,Bug,6.75
60283,109384,2025-04-22,MEDIUM,How-to,2.14
60284,109384,2025-05-14,low,Billing,9.78
60285,109384,2025-05-01,Medium,Bug,6.29
60286,109384,2025-06-18,low,Bug,5.15
60287,109384,2025-08-03,Low,Billing,26.13
60288,109384,2025-12-23,Medium,Billing,29.2
60289,109385,2024-04-07,Low,Bug,9.53
60290,109385,2024-07-04,High,Account,2.26
60291,109385,2024-11-02,Low,Bug,3.34
60292,109385,2025-01-08,High,Bug,32.8
60293,109385,2025-01-27,Low,How-to,21.09
60294,109385,2025-02-12,Medium,How-to,37.06
60295,109386,2024-01-08,Low,Billing,28.38
60296,109386,2024-02-27,High,Billing,3.58
60297,109386,2024-03-12,Medium,Billing,5.16
60298,109386,2024-05-13,Medium,Billing,1.61
60299,109386,2024-06-18,Low,Bug,5.87
60300,109386,2024-08-26,critical,Integration,23.61
60301,109386,2024-08-11,Low,Bug,19.86
60302,109386,2024-11-06,High,Bug,11.01
60303,109386,2025-02-08,Low,Integration,20.4
60304,109386,2025-02-15,High,Billing,32.61
60305,109386,2025-03-02,MED,Account,8.73
60306,109386,2025-03-03,medium,How-to,7.06
60307,109386,2025-04-12,Medium,How-to,31.44
60308,109386,2025-12-18,Medium,Integration,1.41
60309,109387,2025-06-01,Low,Billing,35.13
60310,109387,2025-07-08,Medium,Billing,1.83
60311,109387,2025-09-28,Medium,Account,16.43
60312,109387,2025-09-10,Medium,Billing,1.55
60313,109388,2024-12-23,Low,How-to,17.16
60314,109388,2025-05-13,Medium,How-to,24.46
60315,109388,2025-07-24,Low,How-to,28.98
60316,109388,2025-10-09,Medium,How-to,6.33
60317,109389,2024-10-16,Low,How-to,0.88
60318,109389,2024-10-03,Low,Bug,1.87
60319,109389,2024-10-02,LOW,Bug,23.9
60320,109389,2025-01-03,MEDIUM,Bug,12.22
60321,109389,2025-01-08,low,Bug,6.39
60322,109389,2025-02-23,MED,Bug,5.24
60323,109389,2025-04-10,Low,How-to,2.87
60324,109389,2025-05-03,Medium,Bug,12.52
60325,109389,2025-10-26,Low,Bug,45.57
60326,109389,2025-11-11,Low,Integration,30.69
60327,109389,2025-11-15,Medium,Account,21.32
60328,109390,2023-11-24,High,Account,31.49
60329,109390,2024-05-18,Low,Billing,3.93
60330,109390,2024-10-20,Medium,Bug,11.16
60331,109390,2024-12-03,Low,How-to,5.67
60332,109390,2025-08-11,Low,Integration,8.69
60333,109391,2024-08-04,Low,Bug,16.6
60334,109391,2025-05-12,low,Bug,4.63
60335,109391,2025-11-16,Low,Account,
60336,109391,2025-12-25,Medium,Integration,24.24
60337,109391,2025-12-23,Medium,Bug,11.5
60338,109392,2023-05-25,MEDIUM,How-to,9.12
60339,109392,2023-05-06,Low,Billing,14.07
60340,109392,2023-06-25,Medium,Billing,11.15
60341,109392,2023-08-02,Low,Bug,4.2
60342,109392,2023-08-06,Medium,Integration,11.52
60343,109392,2024-04-06,Low,Billing,18.0
60344,109392,2024-08-23,High,Bug,16.18
60345,109392,2024-08-23,Medium,Account,44.95
60346,109392,2024-11-27,High,Billing,43.56
60347,109393,2025-08-26,Low,How-to,5.23
60348,109393,2025-09-28,Low,How-to,9.91
60349,109394,2024-01-08,High,Bug,19.09
60350,109394,2024-02-27,Medium,How-to,17.86
60351,109394,2024-06-01,Critical,How-to,49.69
60352,109394,2024-10-06,Low,How-to,3.52
60353,109394,2024-10-28,Low,Billing,17.41
60354,109394,2024-11-10,Medium,How-to,19.01
60355,109394,2024-12-09,Low,Account,3.97
60356,109394,2025-01-15,Low,Billing,26.94
60357,109394,2025-03-15,Medium,Billing,12.08
60358,109394,2025-07-12,Low,Bug,5.75
60359,109394,2025-08-06,Low,Account,13.13
60360,109394,2025-09-02,Medium,How-to,5.23
60361,109395,2024-04-01,Low,Bug,9.52
60362,109395,2024-05-07,Low,Bug,7.99
60363,109395,2024-05-08,High,Bug,31.97
60364,109395,2024-06-07,Low,Account,53.51
60365,109395,2024-10-15,Low,How-to,19.5
60366,109395,2025-02-11,Low,Bug,8.09
60367,109395,2025-02-06,critical,Account,13.73
60368,109395,2025-02-03,Medium,Bug,6.5
60369,109395,2025-05-19,LOW,Billing,35.52
60370,109395,2025-05-14,Low,How-to,5.93
60371,109395,2025-06-12,Low,Billing,57.97
60372,109395,2025-07-13,MED,Bug,32.95
60373,109395,2025-08-11,Low,Bug,3.11
60374,109395,2025-08-15,High,Account,30.81
60375,109395,2025-10-17,low,Bug,7.96
60376,109396,2023-03-18,critical,Bug,45.12
60377,109396,2023-09-28,Low,Integration,4.79
60378,109396,2023-09-09,Medium,Bug,13.68
60379,109396,2023-10-15,High,Billing,5.18
60380,109396,2024-06-14,Low,Billing,15.57
60381,109396,2024-07-01,Low,Billing,15.39
60382,109396,2025-03-23,LOW,Bug,29.16
60383,109396,2025-06-01,Medium,How-to,37.86
60384,109396,2025-07-26,Medium,Integration,23.77
60385,109396,2025-10-23,high,How-to,9.4
60386,109396,2025-10-08,Low,Account,7.02
60387,109396,2025-11-25,LOW,Integration,33.52
60388,109397,2025-01-26,Low,How-to,5.44
60389,109397,2025-02-18,High,Billing,13.87
60390,109397,2025-09-27,Low,Billing,26.94
60391,109397,2025-10-19,Medium,How-to,21.39
60392,109397,2025-10-15,Low,Billing,19.93
60393,109397,2025-10-08,Low,How-to,19.75
60394,109397,2025-12-14,Low,Account,4.4
60395,109398,2024-02-24,High,Billing,4.14
60396,109398,2024-02-01,Medium,Billing,34.73
60397,109398,2024-04-13,Low,Bug,4.07
60398,109398,2024-05-10,Medium,How-to,3.45
60399,109398,2024-05-23,Low,Bug,12.45
60400,109398,2024-06-18,Low,Billing,16.88
60401,109398,2024-09-11,LOW,Account,5.54
60402,109398,2024-09-23,Medium,How-to,12.33
60403,109398,2024-10-24,Low,Bug,8.38
60404,109398,2024-10-14,Low,Billing,17.18
60405,109398,2025-04-03,High,Billing,
60406,109398,2025-05-20,low,How-to,14.9
60407,109398,2025-05-14,Low,Bug,8.22
60408,109398,2025-05-19,Medium,Account,18.29
60409,109398,2025-05-11,LOW,How-to,10.62
60410,109398,2025-06-25,Low,How-to,7.41
60411,109398,2025-08-16,high,Bug,35.83
60412,109398,2025-08-28,Low,How-to,12.38
60413,109398,2025-08-18,MEDIUM,Bug,19.39
60414,109398,2025-11-15,MEDIUM,Bug,16.41
60415,109398,2025-12-17,Low,Billing,11.57
60416,109398,2025-12-01,high,How-to,31.96
60417,109399,2025-07-10,Medium,Bug,19.53
60418,109399,2025-08-01,Low,How-to,20.5
60419,109399,2025-12-16,Low,Billing,6.99
60420,109400,2025-10-14,Medium,Bug,12.0
60421,109400,2025-10-20,Medium,How-to,7.46
60422,109400,2025-11-14,Medium,Account,10.12
60423,109400,2025-12-22,Low,How-to,15.11
60424,109400,2025-12-13,MED,Billing,2.5
60425,109401,2024-11-23,High,Billing,15.77
60426,109401,2025-01-19,Low,How-to,6.64
60427,109401,2025-06-19,Medium,Integration,14.25
60428,109401,2025-09-28,Medium,How-to,12.41
60429,109401,2025-09-24,Low,Billing,7.71
60430,109401,2025-10-03,Low,Billing,15.08
60431,109401,2025-10-27,High,Billing,28.89
60432,109401,2025-12-05,Medium,Account,22.73
60433,109402,2024-01-24,Medium,Billing,32.68
60434,109402,2024-02-25,Low,Integration,15.99
60435,109402,2024-05-26,Medium,Billing,18.24
60436,109402,2024-07-18,Low,Billing,8.23
60437,109402,2024-07-13,Low,How-to,16.31
60438,109402,2024-10-24,Low,Billing,9.82
60439,109402,2024-12-24,low,Billing,6.48
60440,109402,2025-01-15,MED,Integration,3.04
60441,109402,2025-10-22,Low,How-to,21.36
60442,109402,2025-10-04,LOW,Bug,19.66
60443,109403,2025-08-04,Low,Billing,11.25
60444,109403,2025-08-14,Low,Account,2.9
60445,109403,2025-08-09,Medium,Account,10.28
60446,109403,2025-09-02,Low,Billing,30.37
60447,109403,2025-09-04,Low,Bug,18.81
60448,109403,2025-11-26,Medium,Account,2.72
60449,109403,2025-12-12,Low,Billing,8.21
60450,109404,2024-02-07,Low,Account,25.12
60451,109404,2024-03-02,MED,Bug,19.9
60452,109404,2024-03-27,low,Bug,7.93
60453,109404,2024-04-01,Low,Bug,4.8
60454,109404,2024-08-18,Low,Bug,3.76
60455,109404,2025-03-12,Low,Bug,5.97
60456,109404,2025-04-02,Low,Integration,10.71
60457,109404,2025-06-27,Low,How-to,13.74
60458,109404,2025-06-11,Medium,Account,9.28
60459,109404,2025-08-28,Low,Integration,7.34
60460,109405,2025-06-24,High,How-to,12.76
60461,109405,2025-08-26,medium,Account,14.01
60462,109406,2023-03-21,High,How-to,51.81
60463,109406,2023-03-07,low,Billing,9.03
60464,109406,2023-04-21,Low,How-to,26.8
60465,109406,2023-05-09,low,Bug,14.4
60466,109406,2023-09-07,HIGH,How-to,8.66
60467,109406,2023-09-01,Medium,Account,27.56
60468,109406,2023-10-22,medium,Billing,2.98
60469,109406,2024-06-14,Low,How-to,1.31
60470,109406,2024-08-08,Low,Billing,15.85
60471,109406,2025-11-07,Low,Billing,13.08
60472,109407,2023-12-17,low,How-to,4.62
60473,109407,2024-06-18,High,How-to,9.78
60474,109407,2024-07-23,high,Account,20.0
60475,109407,2024-09-27,Medium,Billing,2.98
60476,109407,2024-10-27,Medium,Bug,27.56
60477,109407,2024-10-09,Low,Billing,24.77
60478,109407,2024-10-25,Medium,Bug,59.85
60479,109407,2025-06-15,Low,How-to,
60480,109407,2025-08-14,Low,Bug,10.78
60481,109407,2025-10-08,MEDIUM,Integration,14.67
60482,109407,2025-10-11,Medium,How-to,22.28
60483,109407,2025-11-16,Low,Bug,11.03
60484,109408,2023-08-02,Low,Bug,5.16
60485,109408,2023-09-07,Low,Bug,4.43
60486,109408,2023-09-13,Medium,Bug,5.01
60487,109408,2023-11-08,high,Bug,18.41
60488,109408,2023-12-26,low,Billing,5.32
60489,109408,2024-01-28,Low,How-to,16.91
60490,109408,2024-11-16,low,How-to,34.05
60491,109409,2024-04-05,Medium,Billing,8.28
60492,109409,2024-06-02,MEDIUM,How-to,14.36
60493,109409,2024-08-28,Low,Billing,16.24
60494,109409,2024-10-08,Low,Integration,38.66
60495,109409,2025-03-18,MED,Account,0.48
60496,109409,2025-07-21,Critical,Bug,45.24
60497,109409,2025-10-16,Medium,Bug,16.97
60498,109412,2024-07-16,HIGH,Integration,32.57
60499,109412,2024-12-06,Low,How-to,3.12
60500,109412,2025-04-19,low,How-to,9.32
60501,109412,2025-05-04,LOW,Billing,6.95
60502,109412,2025-07-16,Low,How-to,18.53
60503,109412,2025-08-14,Low,Account,23.27
60504,109413,2023-09-11,Low,Billing,9.54
60505,109413,2024-06-24,Low,Bug,24.89
60506,109413,2024-08-15,High,Bug,3.73
60507,109413,2024-08-17,Medium,How-to,6.04
60508,109413,2024-09-18,Low,Account,14.86
60509,109413,2025-01-17,Low,Integration,15.77
60510,109413,2025-04-28,Medium,Account,23.97
60511,109413,2025-09-18,Low,Bug,5.02
60512,109413,2025-10-02,Low,Bug,7.71
60513,109413,2025-12-05,HIGH,Bug,14.39
60514,109413,2025-12-08,Low,Integration,14.33
60515,109414,2023-08-17,High,How-to,12.33
60516,109414,2023-08-14,Low,Bug,8.49
60517,109414,2023-09-27,low,Billing,19.25
60518,109414,2023-09-28,Medium,Integration,13.75
60519,109414,2023-09-08,Low,Bug,16.19
60520,109414,2024-02-14,Low,Bug,12.4
60521,109414,2024-06-18,Low,Integration,7.44
60522,109414,2024-08-12,LOW,How-to,5.9
60523,109415,2023-09-03,low,Account,11.24
60524,109415,2023-09-27,high,Bug,11.15
60525,109415,2023-09-09,High,How-to,41.45
60526,109415,2023-10-09,low,Integration,3.2
60527,109415,2023-11-10,Medium,Bug,7.97
60528,109415,2023-11-22,Low,How-to,36.36
60529,109415,2023-12-26,Low,How-to,12.59
60530,109415,2024-01-23,Low,Integration,1.85
60531,109415,2024-01-19,Low,Account,3.48
60532,109415,2024-03-09,Low,Integration,3.58
60533,109415,2024-03-16,LOW,Bug,4.43
60534,109415,2024-03-08,High,Bug,7.73
60535,109415,2024-04-18,Medium,How-to,5.04
60536,109415,2024-04-03,Low,Bug,9.2
60537,109415,2024-05-11,Low,How-to,29.77
60538,109415,2024-06-16,Medium,How-to,14.12
60539,109415,2024-07-08,Low,Integration,6.68
60540,109415,2024-08-24,High,How-to,9.45
60541,109415,2024-09-27,Low,Bug,22.61
60542,109415,2024-10-23,Low,Bug,15.18
60543,109415,2024-10-01,Low,How-to,3.47
60544,109415,2024-10-04,High,Account,20.7
60545,109415,2024-11-07,Medium,Bug,6.7
60546,109415,2024-11-20,MEDIUM,How-to,4.59
60547,109415,2024-12-21,Low,Integration,16.92
60548,109415,2025-02-07,High,How-to,8.99
60549,109415,2025-02-20,high,Integration,36.14
60550,109415,2025-02-18,Low,Account,12.66
60551,109415,2025-04-18,Low,Account,1.02
60552,109415,2025-05-26,Low,Integration,16.22
60553,109415,2025-07-10,Low,Account,12.28
60554,109415,2025-07-12,Low,Account,6.36
60555,109415,2025-09-14,Medium,Integration,2.59
60556,109415,2025-10-19,Low,Billing,13.97
60557,109415,2025-12-21,LOW,Account,7.02
60558,109415,2025-12-25,Medium,Billing,5.16
60559,109416,2023-08-27,Critical,Integration,18.0
60560,109416,2023-08-22,Medium,Bug,2.16
60561,109416,2023-10-11,High,Bug,27.11
60562,109416,2023-12-07,Medium,Integration,2.67
60563,109416,2024-03-08,Medium,Billing,2.69
60564,109417,2025-01-27,Low,Bug,
60565,109417,2025-01-02,HIGH,How-to,14.15
60566,109417,2025-03-17,Low,How-to,7.18
60567,109417,2025-04-27,Medium,Account,7.76
60568,109417,2025-05-21,Critical,Bug,7.22
60569,109417,2025-06-16,Medium,How-to,16.25
60570,109417,2025-09-18,Low,Bug,18.87
60571,109417,2025-09-11,Low,Bug,5.56
60572,109417,2025-10-15,High,Bug,19.27
60573,109417,2025-11-04,Medium,Billing,10.09
60574,109418,2024-12-03,High,Bug,6.53
60575,109418,2025-03-25,Low,Integration,2.42
60576,109418,2025-04-03,Medium,How-to,8.9
60577,109418,2025-04-02,Medium,Billing,5.87
60578,109418,2025-05-16,Medium,Account,14.24
60579,109418,2025-07-15,Medium,How-to,19.29
60580,109418,2025-08-12,low,Bug,3.67
60581,109418,2025-09-13,Low,Account,10.01
60582,109418,2025-12-07,Low,How-to,12.18
60583,109419,2023-05-16,Medium,Billing,7.62
60584,109420,2025-09-20,Low,How-to,36.23
60585,109422,2024-12-25,Low,Billing,31.45
60586,109423,2023-12-26,Medium,How-to,19.23
60587,109423,2024-03-07,Low,Bug,30.44
60588,109423,2024-06-13,Low,Bug,4.91
60589,109423,2024-06-19,Medium,Billing,14.49
60590,109423,2024-07-20,low,How-to,14.47
60591,109423,2024-09-08,Medium,How-to,11.35
60592,109423,2025-02-11,Low,Account,10.81
60593,109423,2025-09-26,Low,Account,6.85
60594,109425,2025-01-01,medium,How-to,29.39
60595,109425,2025-01-12,MED,Bug,
60596,109425,2025-06-02,High,How-to,33.4
60597,109425,2025-07-24,HIGH,Bug,7.33
60598,109425,2025-12-27,Low,How-to,9.13
60599,109426,2023-04-14,Low,Billing,3.12
60600,109426,2023-05-24,Medium,Billing,17.29
60601,109426,2023-06-24,Low,Billing,15.23
60602,109426,2024-07-25,MEDIUM,Account,7.83
60603,109426,2024-07-11,Medium,Billing,29.57
60604,109426,2024-08-25,Low,Integration,
60605,109426,2025-12-12,Low,Billing,6.02
60606,109427,2023-07-13,Medium,Integration,8.33
60607,109427,2023-07-24,Low,How-to,12.69
60608,109427,2023-08-21,Low,How-to,4.68
60609,109427,2023-08-24,LOW,How-to,
60610,109427,2023-08-23,MED,Account,12.34
60611,109427,2023-08-24,Low,Account,15.72
60612,109427,2023-09-14,Medium,How-to,9.46
60613,109427,2023-10-24,Low,Billing,1.38
60614,109427,2023-10-20,Medium,How-to,18.81
60615,109427,2023-11-15,HIGH,Bug,20.32
60616,109427,2023-11-04,Low,How-to,6.94
60617,109427,2023-11-09,Medium,Account,12.21
60618,109427,2024-01-08,MED,How-to,2.38
60619,109427,2024-02-19,medium,Billing,4.97
60620,109427,2024-03-15,Medium,Integration,10.26
60621,109427,2024-03-16,Low,Bug,7.25
60622,109427,2024-03-20,high,Account,21.49
60623,109427,2024-03-19,Low,How-to,9.0
60624,109427,2024-05-19,MEDIUM,Billing,10.92
60625,109427,2024-07-23,LOW,Billing,8.26
60626,109427,2024-08-18,MED,Account,4.16
60627,109427,2024-10-06,low,Account,14.92
60628,109427,2024-11-27,LOW,Account,1.33
60629,109427,2024-11-13,Low,Bug,4.53
60630,109427,2025-01-26,Medium,How-to,11.25
60631,109427,2025-05-13,Low,How-to,37.7
60632,109427,2025-06-04,Low,Billing,36.56
60633,109427,2025-07-27,Low,Billing,
60634,109427,2025-08-26,MED,How-to,5.35
60635,109427,2025-08-20,Low,Bug,9.34
60636,109427,2025-08-05,low,Integration,13.93
60637,109427,2025-09-28,Medium,Account,
60638,109427,2025-10-14,Low,Account,26.3
60639,109427,2025-10-14,Low,Bug,14.73
60640,109427,2025-12-27,Low,Billing,28.56
60641,109427,2025-12-06,Medium,Bug,16.96
60642,109428,2025-07-19,high,Billing,40.09
60643,109428,2025-07-17,Low,Bug,3.27
60644,109428,2025-12-04,Medium,Billing,32.17
60645,109429,2025-08-12,MED,Bug,14.1
60646,109429,2025-09-25,Low,Integration,
60647,109429,2025-10-07,Medium,How-to,17.58
60648,109429,2025-12-03,Low,Billing,2.14
